user_id,timestamp,location_change,call_duration,message_count,anomaly
user_3,2023-04-18 08:17:53.124746,0,49,20,0
user_9,2023-04-08 02:05:26.129555,0,319,17,0
user_1,2023-03-29 18:19:49.210691,0,324,4,0
user_7,2023-03-23 21:07:47.349380,1,20,8,0
user_3,2023-03-26 08:27:52.821228,0,77,19,0
user_3,2023-02-05 01:59:49.590670,0,298,17,0
user_1,2023-08-13 01:46:12.045250,0,566,9,0
user_7,2023-01-23 12:19:45.714949,1,0,3,0
user_5,2023-10-14 21:50:36.900064,0,492,4,0
user_6,2023-04-30 05:37:12.773230,0,569,0,0
user_2,2023-09-11 13:17:26.462928,0,533,13,0
user_3,2023-08-26 10:39:45.336822,0,330,7,0
user_9,2023-05-10 19:23:50.760853,0,148,15,0
user_3,2023-01-15 00:36:02.081906,0,501,2,0
user_8,2023-06-26 00:17:18.108288,1,455,16,0
user_3,2023-05-17 21:59:36.270943,0,533,3,0
user_7,2023-03-23 17:57:15.575586,0,404,8,0
user_7,2023-05-04 05:28:59.344878,1,514,2,0
user_3,2023-07-09 02:51:29.138559,1,255,4,0
user_6,2023-07-19 14:48:02.835045,0,571,18,0
user_10,2023-07-27 17:31:33.781555,0,177,6,0
user_9,2023-11-14 01:40:56.458718,1,443,7,0
user_5,2023-02-12 01:49:55.687447,1,243,4,0
user_10,2023-10-04 18:52:10.784845,1,86,15,0
user_3,2023-04-13 12:04:38.905636,0,434,4,0
user_9,2023-04-07 15:57:36.857025,0,558,8,0
user_6,2023-09-03 17:37:25.982464,1,215,20,0
user_1,2023-05-13 21:26:36.648538,1,342,4,0
user_7,2023-02-28 07:09:52.359033,0,544,0,0
user_4,2023-06-01 16:06:46.638856,0,564,1,0
user_5,2023-01-29 16:27:29.193268,0,115,18,0
user_10,2023-12-15 10:15:15.517082,1,305,11,0
user_10,2023-11-04 06:00:42.869179,1,312,11,0
user_1,2023-09-09 21:51:02.806453,1,28,2,0
user_7,2023-01-07 06:23:05.753206,0,501,15,0
user_5,2023-04-19 22:56:41.974487,0,447,18,0
user_6,2023-05-15 18:44:20.522088,1,484,1,0
user_5,2023-07-16 13:41:34.255797,0,160,17,0
user_8,2023-11-17 07:11:15.121008,0,178,1,0
user_10,2023-08-23 05:11:33.613578,0,451,19,0
user_7,2023-07-11 10:54:47.394768,0,514,18,1
user_7,2023-05-20 08:17:01.536923,0,415,19,0
user_5,2023-05-02 03:42:53.741723,1,253,13,0
user_6,2023-05-21 20:34:27.258512,0,130,6,0
user_6,2023-04-23 20:12:01.849399,1,86,7,0
user_1,2023-09-07 10:18:24.532328,0,292,8,0
user_5,2023-09-01 08:42:14.100042,1,202,18,0
user_10,2023-02-08 22:13:57.453165,1,297,18,0
user_9,2023-12-23 09:39:36.036306,1,355,15,0
user_6,2023-11-05 03:34:04.212557,0,105,12,0
user_10,2023-04-22 01:29:57.515443,0,349,5,0
user_6,2023-07-15 09:05:33.138079,1,495,19,0
user_5,2023-02-14 04:27:38.489020,0,279,7,0
user_9,2023-06-27 05:49:17.996116,0,475,13,0
user_10,2023-01-28 13:43:33.437913,1,501,11,0
user_6,2023-08-27 20:49:51.751883,1,586,3,0
user_3,2023-04-26 10:31:12.650426,0,312,12,0
user_6,2023-02-25 19:43:25.672560,1,364,2,0
user_4,2023-03-29 17:05:21.941952,0,437,2,0
user_2,2023-03-18 05:08:09.009903,1,344,6,0
user_6,2023-05-12 19:25:55.342740,0,213,12,0
user_9,2023-12-12 14:21:30.906202,1,392,5,0
user_10,2023-02-09 18:27:07.087160,0,370,3,0
user_4,2023-11-04 10:27:03.623350,1,120,10,0
user_6,2023-01-02 11:21:50.930347,0,183,2,0
user_2,2023-03-14 04:52:10.298949,0,83,16,0
user_5,2023-05-18 17:15:56.293006,1,306,13,0
user_8,2023-02-04 15:56:31.871207,1,0,10,0
user_3,2023-06-08 22:42:32.219715,1,179,4,0
user_7,2023-09-17 10:46:19.781886,0,294,1,0
user_6,2023-04-07 16:02:39.275937,0,313,7,0
user_6,2023-05-06 21:30:44.553757,0,328,20,0
user_1,2023-09-21 00:20:29.263470,1,436,20,0
user_1,2023-11-22 15:16:57.015439,1,182,16,0
user_2,2023-07-16 08:59:43.880528,0,192,16,0
user_7,2023-03-20 02:59:34.314501,0,134,9,0
user_1,2023-09-11 23:51:40.622385,1,249,18,0
user_4,2023-10-02 23:27:47.824576,0,566,15,0
user_5,2023-04-05 04:49:10.655895,1,26,12,0
user_9,2023-10-30 14:22:59.177872,0,15,3,0
user_7,2023-04-20 16:55:45.198166,1,16,20,0
user_2,2023-01-14 04:50:54.190658,0,69,8,0
user_2,2023-11-02 06:13:47.376923,1,582,10,0
user_10,2023-08-02 14:00:21.287209,1,295,6,0
user_8,2023-05-03 18:10:02.886829,1,150,19,0
user_8,2023-04-24 00:01:47.871517,1,98,0,0
user_10,2023-05-29 17:08:00.727871,0,78,15,0
user_10,2023-11-18 13:51:58.163703,0,454,15,0
user_10,2023-05-10 06:13:44.256091,1,437,7,0
user_9,2023-05-07 13:30:17.634843,1,113,9,0
user_9,2023-01-16 09:03:08.632305,0,175,4,0
user_9,2023-03-22 14:44:05.273043,0,228,0,0
user_3,2023-10-07 07:02:26.824227,1,455,18,0
user_3,2023-02-21 21:01:04.303214,1,340,17,0
user_5,2023-06-13 02:09:37.312010,1,48,4,1
user_10,2023-02-14 01:15:12.674516,0,180,5,0
user_1,2023-03-21 11:04:15.318806,0,308,0,0
user_1,2023-09-30 02:47:21.216605,0,523,10,0
user_2,2023-10-13 04:26:46.130297,0,301,19,0
user_3,2023-01-20 21:56:11.858853,1,506,19,0
user_2,2023-01-08 15:37:49.356017,1,443,6,0
user_2,2023-03-08 05:32:53.927653,1,453,14,0
user_8,2023-05-04 03:19:14.362081,1,0,13,0
user_9,2023-10-02 14:42:07.604133,1,202,19,0
user_10,2023-12-01 00:04:52.541921,1,412,10,0
user_3,2023-04-22 11:08:01.778996,1,118,0,0
user_5,2023-08-20 09:28:13.654480,0,522,14,0
user_2,2023-03-18 20:21:46.187325,0,53,16,0
user_3,2023-07-08 10:03:09.551902,0,518,10,0
user_2,2023-06-08 10:06:52.815463,0,420,13,1
user_5,2023-09-14 12:35:03.777134,1,149,10,0
user_1,2023-12-27 16:14:57.299479,1,46,1,0
user_7,2023-08-22 23:03:02.886758,1,193,10,0
user_10,2023-03-09 22:08:24.949502,0,249,13,0
user_6,2023-10-06 05:33:58.026637,0,547,8,0
user_2,2023-09-07 04:45:26.086810,0,326,4,0
user_2,2023-06-14 18:13:59.263198,0,210,17,0
user_2,2023-06-25 00:20:01.780368,0,430,8,0
user_4,2023-11-05 04:48:18.573675,1,535,20,0
user_5,2023-09-01 18:01:44.669346,1,398,10,0
user_2,2023-03-10 02:08:03.347070,0,11,14,0
user_9,2023-03-09 05:58:19.711796,1,587,19,0
user_5,2023-02-20 10:34:01.750565,0,68,0,0
user_6,2023-02-20 00:28:21.504287,0,570,13,0
user_2,2023-08-21 04:11:43.911868,0,157,9,0
user_5,2023-08-08 14:50:28.660949,1,242,13,0
user_6,2023-09-04 07:56:11.239197,1,277,11,0
user_8,2023-09-27 01:16:28.207703,0,574,0,0
user_7,2023-06-11 04:54:40.380223,1,466,12,0
user_10,2023-03-02 00:14:15.039395,0,275,12,0
user_9,2023-01-09 23:40:46.669622,1,161,2,0
user_10,2023-11-17 12:45:36.813442,0,376,3,0
user_9,2023-11-15 05:34:41.304457,0,89,0,0
user_3,2023-09-23 01:43:52.671081,0,120,5,0
user_6,2023-10-24 12:58:32.294477,0,56,18,0
user_6,2023-05-17 09:01:00.692622,0,140,7,0
user_8,2023-02-19 22:34:49.636777,0,416,17,0
user_1,2023-03-07 02:22:09.046002,0,157,2,0
user_4,2023-08-02 15:35:59.222254,0,406,14,0
user_4,2023-03-04 20:26:25.149889,1,496,5,0
user_3,2023-10-29 18:33:25.312551,1,269,13,0
user_7,2023-02-21 08:00:53.425179,0,572,7,0
user_7,2023-03-22 19:31:31.093720,0,126,18,0
user_8,2023-01-31 04:32:55.168074,0,3,16,0
user_4,2023-12-18 16:35:30.383655,0,572,19,0
user_2,2023-05-20 01:45:19.134291,0,432,12,0
user_1,2023-09-19 19:07:17.554136,1,32,5,0
user_9,2023-02-14 06:45:01.431806,1,417,17,0
user_2,2023-07-14 15:55:47.159251,0,75,7,0
user_6,2023-01-11 19:06:31.929342,0,73,11,0
user_4,2023-09-23 10:43:23.587104,1,46,13,1
user_5,2023-05-18 05:57:53.101034,0,232,7,0
user_4,2023-01-11 23:25:27.922616,0,170,5,0
user_8,2023-03-16 17:03:59.505073,1,386,13,0
user_3,2023-06-09 01:41:49.930800,1,552,11,0
user_6,2023-02-27 23:25:05.687248,1,103,1,0
user_8,2023-06-22 14:17:04.039861,1,92,0,0
user_2,2023-08-13 07:14:23.621619,1,572,15,0
user_3,2023-05-22 05:30:18.923646,0,417,20,0
user_7,2023-04-18 12:57:09.566341,1,474,8,0
user_1,2023-12-17 08:15:58.369546,0,539,17,0
user_3,2023-02-28 21:19:14.304340,0,531,19,0
user_9,2023-11-24 22:13:58.720658,0,167,4,0
user_5,2023-12-07 09:51:34.742097,0,536,8,1
user_8,2023-05-04 12:31:43.722107,0,263,18,0
user_5,2023-06-08 20:29:01.287082,1,155,6,0
user_10,2023-08-01 03:25:54.056607,0,258,18,0
user_10,2023-05-21 19:32:43.190490,0,525,11,0
user_7,2023-12-15 13:44:41.102143,1,206,1,0
user_7,2023-09-07 19:46:15.558917,0,474,4,0
user_3,2023-09-28 10:28:25.594239,0,4,9,0
user_10,2023-10-20 22:47:42.108171,1,165,0,0
user_6,2023-10-29 14:19:37.743197,0,566,5,0
user_8,2023-08-05 11:10:12.434266,1,477,12,0
user_10,2023-07-05 23:45:49.562276,0,197,0,0
user_5,2023-05-16 03:32:54.572424,1,562,12,0
user_5,2023-02-16 06:53:48.208781,0,235,14,0
user_1,2023-04-18 17:20:45.487038,0,146,17,0
user_9,2023-02-18 04:31:00.473340,0,200,6,0
user_2,2023-06-28 18:56:46.071082,1,543,13,0
user_10,2023-03-21 06:32:03.156751,1,130,14,0
user_5,2023-06-16 23:33:21.123788,1,253,16,0
user_1,2023-06-18 20:46:15.670457,1,218,5,0
user_2,2023-04-28 14:22:37.693027,1,20,18,0
user_1,2023-03-24 10:15:42.107258,0,47,8,0
user_7,2023-10-31 23:50:44.328477,1,83,2,0
user_10,2023-03-01 06:11:52.775646,1,306,20,0
user_4,2023-01-10 01:14:42.853737,1,596,5,0
user_6,2023-10-20 06:34:42.296921,1,292,10,0
user_8,2023-10-10 18:00:41.302391,0,106,13,0
user_10,2023-10-08 20:16:54.493997,0,519,12,0
user_4,2023-07-26 23:13:06.746190,1,352,16,0
user_6,2023-05-19 02:33:34.817392,0,80,9,0
user_3,2023-11-10 17:39:37.331078,0,189,3,0
user_7,2023-08-25 09:03:01.056106,0,15,3,0
user_4,2023-09-05 20:45:12.138031,0,68,0,0
user_2,2023-01-02 18:07:00.670900,1,519,0,0
user_7,2023-12-20 02:53:51.851152,0,156,5,0
user_1,2023-01-07 17:14:40.160192,0,360,6,0
user_10,2023-05-17 04:47:05.327928,0,480,1,0
user_2,2023-09-30 04:26:46.430688,1,455,18,0
user_5,2023-12-22 14:30:12.863327,1,432,1,1
user_3,2023-04-05 23:21:17.380326,0,392,14,0
user_5,2023-09-25 00:58:08.433837,0,211,4,0
user_2,2023-07-25 08:03:45.492699,1,550,4,0
user_3,2023-07-14 07:44:40.975931,0,303,0,0
user_6,2023-10-16 19:34:26.785816,0,329,7,0
user_3,2023-02-06 21:02:12.788831,1,368,6,0
user_5,2023-11-11 14:58:29.041775,0,439,16,1
user_2,2023-12-07 16:45:41.516367,0,469,15,0
user_7,2023-09-03 10:13:15.013242,0,224,9,0
user_10,2023-03-12 00:45:37.877454,1,270,18,0
user_5,2023-07-24 11:05:39.709446,1,546,6,0
user_3,2023-03-15 03:56:08.379344,0,511,12,0
user_9,2023-07-30 02:38:39.953287,0,206,13,0
user_2,2023-02-25 06:44:53.021658,0,386,19,0
user_8,2023-02-20 11:47:08.505797,1,104,14,0
user_9,2023-02-10 04:01:54.639359,1,240,3,0
user_6,2023-10-28 15:08:48.997535,1,2,9,0
user_7,2023-11-18 04:16:23.351850,0,46,6,0
user_2,2023-09-10 17:09:15.292743,1,335,6,0
user_1,2023-05-30 11:24:14.653976,0,526,7,0
user_7,2023-09-14 21:40:57.463503,1,119,11,0
user_1,2023-11-28 15:22:09.904950,0,564,18,0
user_7,2023-08-29 05:06:21.412689,0,22,10,0
user_6,2023-08-25 23:36:54.417352,1,589,10,0
user_6,2023-08-17 03:54:57.775619,0,14,3,0
user_6,2023-08-14 05:33:11.951319,0,558,0,0
user_6,2023-01-13 09:44:47.670483,0,322,17,0
user_10,2023-09-04 00:53:06.788978,0,576,10,0
user_7,2023-10-09 12:40:18.424627,1,354,12,0
user_9,2023-07-08 12:55:11.958299,0,75,0,0
user_6,2023-12-20 17:11:19.419509,0,86,18,0
user_4,2023-04-05 22:14:07.678355,0,559,11,0
user_7,2023-01-14 15:43:23.605320,0,155,20,0
user_2,2023-10-19 10:47:19.491988,0,17,14,0
user_1,2023-01-10 01:43:26.869406,0,31,20,0
user_8,2023-09-19 01:58:29.918290,0,402,17,1
user_3,2023-08-11 21:49:43.239052,1,460,11,0
user_6,2023-03-11 20:08:35.870199,0,420,9,0
user_5,2023-08-18 14:01:41.683210,0,378,8,0
user_1,2023-09-23 15:32:02.214250,0,73,6,0
user_8,2023-08-20 09:12:59.043991,1,598,6,0
user_2,2023-07-18 13:32:56.716112,1,326,3,0
user_5,2023-11-09 00:48:00.836966,0,340,7,0
user_6,2023-02-03 10:54:55.234166,0,145,5,0
user_3,2023-01-28 03:58:49.873061,1,141,20,0
user_7,2023-02-26 00:43:02.288562,1,558,2,0
user_5,2023-01-20 12:22:59.906560,0,197,1,0
user_7,2023-07-27 20:17:02.611043,0,571,16,0
user_1,2023-08-10 21:37:35.440780,1,95,11,0
user_10,2023-10-25 18:38:04.339836,1,268,18,0
user_3,2023-07-19 05:19:40.536751,0,198,18,0
user_7,2023-02-28 10:36:55.917835,1,355,17,0
user_9,2023-07-12 19:12:59.961924,0,85,0,0
user_3,2023-01-22 16:24:35.418296,0,216,7,0
user_3,2023-01-18 02:26:05.003260,1,87,13,0
user_9,2023-04-01 07:52:26.098747,0,428,15,0
user_5,2023-05-21 11:36:19.030427,1,353,19,0
user_3,2023-02-09 00:39:08.959163,0,191,11,0
user_1,2023-09-14 15:09:44.344038,0,137,6,0
user_3,2023-10-19 07:22:33.262319,0,156,10,0
user_4,2023-03-31 12:07:57.741513,0,78,11,0
user_3,2023-01-17 04:26:39.447052,1,309,16,0
user_6,2023-04-23 01:27:26.078926,1,531,18,0
user_4,2023-03-19 09:28:45.522077,0,267,19,0
user_7,2023-02-10 23:13:28.727574,0,516,13,0
user_1,2023-02-17 08:10:34.280594,1,365,7,0
user_4,2023-03-07 07:55:20.836858,0,362,18,0
user_6,2023-04-26 07:57:15.794957,1,474,15,0
user_5,2023-08-13 13:06:47.388938,1,167,12,0
user_5,2023-04-06 02:28:48.712327,1,495,9,0
user_8,2023-08-16 15:14:57.430356,1,105,12,0
user_3,2023-03-15 08:20:58.420562,0,443,13,0
user_7,2023-07-04 19:23:47.420082,1,444,3,0
user_9,2023-12-18 10:26:08.967233,0,29,13,0
user_1,2023-01-01 00:44:24.177265,0,458,0,0
user_4,2023-12-18 14:26:03.656348,0,53,1,0
user_4,2023-08-22 14:50:03.480789,0,148,14,0
user_1,2023-05-30 08:23:34.559792,0,494,13,1
user_4,2023-03-20 07:47:09.655546,0,449,18,0
user_2,2023-07-01 01:29:38.522586,0,228,15,0
user_7,2023-01-19 10:36:50.908629,0,288,5,0
user_4,2023-02-02 14:33:47.906644,1,16,7,0
user_3,2023-11-03 07:39:44.970852,1,175,11,1
user_2,2023-09-02 01:24:29.286196,0,251,17,0
user_9,2023-10-04 10:09:05.106553,0,74,13,0
user_1,2023-03-19 21:57:36.884398,1,67,9,0
user_7,2023-09-21 00:17:12.899155,0,590,4,0
user_9,2023-07-06 01:39:57.301356,0,388,17,0
user_10,2023-06-01 16:45:15.512297,1,52,4,0
user_9,2023-12-17 15:13:36.263121,1,7,3,0
user_6,2023-08-25 02:47:06.847323,0,288,17,0
user_9,2023-12-11 15:13:08.139842,0,489,9,0
user_9,2023-06-18 08:51:05.670115,0,414,1,0
user_1,2023-03-09 17:16:18.702707,0,185,19,0
user_1,2023-03-14 21:55:21.102717,0,591,2,0
user_2,2023-11-07 01:56:06.679091,1,58,6,0
user_2,2023-09-09 10:49:43.651092,1,129,8,0
user_6,2023-06-14 09:22:46.056211,0,257,15,0
user_2,2023-11-17 01:13:33.006571,1,362,11,0
user_5,2023-09-12 04:33:55.529466,0,165,2,0
user_6,2023-11-15 17:35:10.846464,0,492,2,0
user_6,2023-11-14 17:42:58.799838,0,496,14,1
user_3,2023-11-30 19:24:31.893939,0,592,13,0
user_6,2023-11-02 19:03:22.386105,0,128,8,0
user_6,2023-06-04 22:05:13.831835,1,5,1,1
user_9,2023-10-23 08:21:24.751963,0,563,20,0
user_10,2023-09-21 02:45:14.897752,1,249,17,0
user_4,2023-07-20 12:39:07.776353,0,449,6,0
user_1,2023-05-02 14:49:11.784349,0,297,0,0
user_1,2023-05-08 20:43:45.048307,0,293,19,0
user_7,2023-09-26 12:36:23.081017,0,523,5,0
user_6,2023-10-17 16:47:07.785913,0,41,5,0
user_10,2023-02-19 07:06:37.627079,0,417,9,0
user_5,2023-04-16 22:03:24.515761,0,469,18,0
user_9,2023-04-30 15:00:00.295216,1,170,0,0
user_3,2023-06-19 17:41:21.453645,1,558,17,0
user_8,2023-01-21 13:05:17.668454,0,57,10,0
user_5,2023-05-19 09:03:07.879474,1,314,15,0
user_6,2023-03-20 23:42:56.060163,1,70,14,0
user_6,2023-09-05 11:09:53.970876,0,559,10,1
user_6,2023-11-19 21:18:29.671691,0,440,19,0
user_6,2023-09-13 04:21:10.330912,0,543,13,0
user_9,2023-02-01 16:02:46.612950,0,159,11,0
user_7,2023-05-25 02:36:38.759806,0,103,2,0
user_8,2023-09-27 00:48:16.479928,1,65,0,0
user_10,2023-01-11 01:10:21.426811,0,332,11,0
user_6,2023-11-10 22:26:47.050998,1,219,19,0
user_4,2023-02-11 08:36:48.926405,0,256,11,0
user_3,2023-06-24 20:32:43.343145,1,130,4,0
user_6,2023-12-09 16:49:01.045958,1,416,13,0
user_2,2023-12-08 14:48:10.632633,0,463,13,0
user_5,2023-05-29 22:06:02.953995,0,557,6,0
user_3,2023-05-19 02:15:54.236082,1,57,5,0
user_2,2023-12-16 02:49:19.130131,0,588,1,0
user_5,2023-08-08 05:20:43.453882,1,190,13,0
user_5,2023-06-22 06:18:44.679044,0,437,20,0
user_10,2023-11-10 07:49:29.093899,0,270,3,0
user_7,2023-12-05 14:09:07.322282,0,558,2,0
user_10,2023-07-08 19:05:25.458267,1,138,10,0
user_2,2023-02-19 19:43:19.161965,0,70,4,0
user_4,2023-08-15 13:44:05.811527,1,441,18,0
user_3,2023-12-12 16:35:30.916417,1,437,12,0
user_5,2023-01-01 08:36:10.439348,0,442,15,0
user_5,2023-11-27 07:11:25.056493,1,527,20,0
user_10,2023-04-22 15:56:21.247469,0,159,17,0
user_7,2023-09-06 16:33:30.881192,1,186,14,0
user_7,2023-03-26 20:07:01.871685,0,152,19,0
user_8,2023-01-23 00:16:23.217663,0,208,13,0
user_5,2023-06-01 17:10:16.207424,1,168,9,0
user_6,2023-01-22 19:15:49.622474,0,287,7,0
user_3,2023-09-24 15:26:45.824097,1,52,3,0
user_4,2023-01-22 15:12:07.332899,1,149,15,0
user_2,2023-01-30 15:45:41.687812,0,321,9,0
user_5,2023-06-22 15:03:03.586972,1,454,10,0
user_2,2023-06-12 10:53:05.725560,0,567,5,0
user_9,2023-06-30 19:39:02.527070,1,536,5,0
user_7,2023-07-02 00:25:54.221530,1,439,16,0
user_1,2023-12-04 23:24:27.914334,0,165,10,0
user_10,2023-08-26 05:16:05.687356,0,90,16,0
user_6,2023-03-14 23:49:56.274475,0,556,17,0
user_3,2023-09-24 21:02:00.245071,0,167,2,0
user_10,2023-07-28 09:59:14.043200,0,281,20,1
user_4,2023-05-13 08:12:46.380068,0,391,16,0
user_3,2023-10-24 21:16:33.972577,0,495,6,0
user_6,2023-09-15 01:24:50.984317,1,165,12,0
user_2,2023-01-30 03:28:56.575500,0,118,10,0
user_3,2023-07-19 11:17:49.061113,1,130,20,0
user_2,2023-04-06 22:44:33.367692,0,525,15,0
user_6,2023-11-04 11:12:32.245061,1,232,9,0
user_6,2023-06-09 18:59:11.825393,0,541,2,0
user_7,2023-09-29 23:03:08.278474,0,461,20,0
user_10,2023-10-19 23:58:32.036223,0,224,1,0
user_3,2023-02-17 04:18:32.260555,0,503,16,0
user_10,2023-12-18 00:39:08.116678,1,330,2,0
user_9,2023-01-18 13:53:25.833714,0,480,5,0
user_3,2023-10-18 09:44:43.571496,1,493,14,0
user_7,2023-04-15 01:21:41.325424,1,145,12,0
user_8,2023-04-25 06:17:06.001152,1,100,8,0
user_9,2023-02-18 01:11:38.767456,0,124,11,0
user_1,2023-05-31 20:51:07.611655,0,196,9,0
user_2,2023-04-10 21:05:27.344254,1,343,11,0
user_2,2023-10-20 07:47:40.642701,0,42,14,0
user_9,2023-08-21 20:22:26.309847,0,90,11,0
user_7,2023-05-30 11:50:01.536128,0,42,0,0
user_9,2023-02-21 08:37:45.980366,1,509,20,0
user_8,2023-09-17 16:36:04.282154,1,568,20,0
user_10,2023-09-26 09:45:31.386871,1,566,5,0
user_2,2023-08-13 00:08:56.288211,0,594,1,0
user_5,2023-06-22 01:11:36.430170,0,152,4,0
user_7,2023-02-01 06:53:24.935255,0,470,6,0
user_2,2023-09-16 13:34:16.948623,1,308,4,0
user_3,2023-08-07 03:46:27.666995,1,348,4,0
user_2,2023-03-21 21:43:25.033576,0,511,5,0
user_5,2023-11-03 09:32:47.792723,1,301,4,1
user_2,2023-11-17 20:01:48.203994,1,547,14,0
user_7,2023-01-29 05:33:53.365473,0,30,11,0
user_4,2023-08-09 07:00:04.372905,0,327,17,0
user_7,2023-01-29 15:55:20.791345,0,462,9,0
user_5,2023-01-27 02:09:32.950839,0,585,19,0
user_3,2023-04-21 20:58:18.354705,1,435,6,0
user_1,2023-04-05 20:38:07.578626,1,583,14,0
user_9,2023-01-16 18:31:59.959083,1,37,5,0
user_6,2023-06-28 05:03:54.795997,0,597,12,0
user_9,2023-10-24 15:33:05.730986,1,34,1,0
user_8,2023-02-09 12:15:53.994926,1,489,15,1
user_6,2023-07-22 04:49:38.258814,1,446,13,0
user_7,2023-10-21 16:38:36.903188,1,114,7,0
user_10,2023-04-25 03:55:27.599198,1,394,0,0
user_2,2023-07-20 15:00:40.945396,0,498,19,0
user_6,2023-09-29 23:26:14.566175,0,328,13,0
user_9,2023-01-14 14:14:02.157878,0,46,1,0
user_4,2023-06-10 15:28:59.969527,1,380,11,0
user_6,2023-04-12 02:43:15.113894,0,300,14,0
user_10,2023-10-08 10:50:35.095932,0,326,4,0
user_7,2023-01-29 18:53:32.452194,1,472,17,0
user_7,2023-09-11 15:42:25.105185,0,283,1,1
user_7,2023-11-28 06:24:33.422345,0,50,16,0
user_9,2023-02-03 00:28:15.531589,0,583,20,0
user_10,2023-05-09 19:28:05.064640,0,459,19,0
user_3,2023-08-18 14:13:17.829537,1,291,2,0
user_10,2023-12-15 16:45:03.169988,0,151,4,0
user_4,2023-09-27 04:17:58.908983,1,231,8,0
user_4,2023-09-15 04:28:13.941964,1,150,20,0
user_3,2023-11-27 07:16:10.956975,0,517,9,0
user_3,2023-05-03 04:23:44.710600,1,332,6,1
user_8,2023-07-09 09:59:52.446134,0,176,15,0
user_2,2023-12-07 05:11:52.274167,0,348,3,0
user_6,2023-08-19 13:58:54.686407,1,254,11,0
user_7,2023-09-12 03:27:15.443786,0,512,20,0
user_10,2023-10-12 20:54:00.558850,0,363,20,0
user_10,2023-02-01 14:11:23.355334,1,124,17,0
user_9,2023-05-17 23:21:26.289429,0,235,3,0
user_4,2023-11-29 01:54:38.477140,1,304,19,0
user_2,2023-05-30 08:40:26.262877,0,50,1,0
user_6,2023-12-17 03:44:04.501864,0,28,18,0
user_3,2023-05-22 16:56:03.737252,1,496,13,0
user_2,2023-05-06 04:52:11.307861,1,509,12,0
user_4,2023-05-04 18:43:13.837270,0,458,16,0
user_1,2023-12-27 05:42:56.137552,1,547,4,0
user_8,2023-08-10 23:42:27.898845,0,590,3,0
user_9,2023-09-09 05:04:33.444858,0,60,17,0
user_8,2023-07-04 14:00:17.705322,0,388,0,0
user_1,2023-03-12 05:42:11.133504,0,486,8,0
user_5,2023-09-01 09:18:36.186738,1,479,20,0
user_5,2023-11-30 06:27:05.027813,1,506,6,0
user_9,2023-09-10 07:37:57.006984,0,520,9,0
user_5,2023-02-26 13:14:53.185052,1,419,15,0
user_10,2023-04-24 08:36:49.650876,1,20,5,0
user_3,2023-10-24 05:31:10.582776,1,391,12,0
user_9,2023-06-27 07:54:50.409773,0,109,7,0
user_7,2023-05-11 15:01:41.968919,0,43,9,0
user_8,2023-10-20 22:59:01.123580,1,384,8,0
user_4,2023-12-07 14:32:00.219664,0,477,6,0
user_10,2023-04-29 06:17:49.281053,0,344,19,0
user_9,2023-11-23 20:48:06.505433,0,365,0,0
user_10,2023-05-23 21:05:46.447327,1,122,13,0
user_5,2023-07-13 18:20:50.904625,1,0,17,0
user_4,2023-10-07 21:53:58.191964,1,416,13,0
user_3,2023-11-16 02:57:56.653330,0,357,19,0
user_9,2023-01-13 10:31:39.864334,0,284,5,0
user_9,2023-08-08 07:10:21.653795,0,480,3,0
user_8,2023-01-05 20:17:17.760132,1,344,4,0
user_4,2023-12-20 17:43:30.745400,1,550,10,0
user_10,2023-12-25 14:33:58.023127,0,98,15,0
user_8,2023-01-29 23:17:50.694242,0,404,17,0
user_3,2023-07-21 21:34:31.445658,0,460,20,0
user_6,2023-03-20 21:17:54.768360,0,594,5,0
user_7,2023-03-16 17:48:37.061405,1,353,20,1
user_6,2023-08-29 06:14:33.696166,0,542,9,0
user_6,2023-10-09 06:52:12.972876,1,167,16,0
user_10,2023-12-07 18:10:57.382565,0,81,1,0
user_8,2023-09-08 06:13:06.079025,1,357,19,0
user_9,2023-03-15 15:55:51.189473,1,483,4,0
user_9,2023-12-21 05:42:34.043226,1,409,9,0
user_4,2023-02-17 01:35:49.806615,0,247,0,0
user_6,2023-12-02 19:09:06.038267,0,414,13,0
user_3,2023-03-09 12:23:26.938918,0,452,5,0
user_8,2023-03-10 17:03:38.691750,0,149,7,0
user_9,2023-11-02 21:41:57.987058,1,487,8,0
user_10,2023-11-21 20:29:33.503228,0,511,0,0
user_2,2023-12-18 04:42:25.549268,1,206,3,0
user_2,2023-04-14 06:31:21.466406,0,476,1,0
user_3,2023-08-09 01:55:55.538793,0,117,0,0
user_1,2023-11-03 08:51:20.672873,1,178,7,0
user_4,2023-10-23 10:58:45.220999,1,459,19,0
user_4,2023-01-11 10:48:22.940298,0,443,7,0
user_9,2023-02-16 17:49:39.439249,1,154,5,0
user_2,2023-07-27 21:29:44.714189,0,465,14,0
user_4,2023-06-05 23:56:23.751885,1,445,1,0
user_5,2023-11-22 09:27:56.546573,0,59,17,0
user_6,2023-02-12 20:27:02.841203,1,373,4,0
user_10,2023-01-09 03:45:02.424708,1,484,1,0
user_1,2023-06-11 06:57:10.242359,0,82,18,0
user_3,2023-07-04 12:11:04.233440,0,498,2,0
user_4,2023-03-14 07:10:59.721759,1,405,15,0
user_3,2023-02-03 12:09:01.957635,1,382,7,0
user_4,2023-05-24 06:30:26.514543,1,381,4,0
